1.6110899448394775,35.45
1.7177302837371826,35.26
1.8227274417877197,35.09
1.9303882122039795,34.93
2.0386099815368652,34.83
2.1469123363494873,34.73
2.256667375564575,35.19
2.3653292655944824,34.83
2.476266384124756,35.34
2.5879616737365723,35.14
2.644505739212036,35.34
2.7511119842529297,35.55
2.8611156940460205,35.70
2.9707348346710205,36.27
3.0783987045288086,35.91
3.1845061779022217,35.86
3.30255389213562,36.24
3.4086976051330566,35.55
3.4654247760772705,35.91
3.573223352432251,35.70
3.6860246658325195,35.09
3.801713705062866,34.93
3.910676956176758,34.83
4.023276329040527,34.78
4.131802320480347,34.83
4.186979532241821,34.88
4.298316955566406,35.03
4.41017746925354,35.19
4.519763231277466,35.36
4.628480434417725,35.50
4.744563341140747,35.60
4.857944011688232,35.72
4.909937143325806,35.76
5.0301690101623535,35.76
5.146830320358276,35.70
5.266322135925293,35.60
5.324745416641235,35.50
5.444617748260498,35.34
5.562636852264404,35.65
5.688175916671753,35.09
5.7550270557403564,34.98
5.877220630645752,34.88
5.9496073722839355,34.83
6.071125507354736,35.29
6.193295001983643,34.93
6.276870012283325,35.03
6.398900747299194,35.19
6.462647914886475,35.34
6.5902605056762695,35.96
6.718580484390259,35.65
6.7802956104278564,36.22
6.904594421386719,35.86
7.028192043304443,35.86
7.087940692901611,36.22
7.209988594055176,35.65
7.359975814819336,35.50
7.412221193313599,35.29
7.53417181968689,35.09
7.609199047088623,35.34
7.7399961948394775,34.78
7.8175904750823975,34.73
7.947099447250366,34.73
8.010896921157837,35.24
8.138689994812012,34.88
8.266127824783325,34.88
8.342302799224854,34.83
8.475403547286987,34.83
8.527122497558594,34.83
8.648648500442505,34.86
8.77612590789795,34.88
8.870362281799316,35.29
8.946231365203857,35.29
9.070854902267456,35.34
9.205992937088013,34.98
9.254606246948242,35.14
9.40557336807251,35.76
9.474488973617554,35.50
9.61149287223816,35.67
9.660756349563599,35.81
9.788716316223145,35.86
9.924716472625732,36.22
9.976295948028564,36.03
10.106841087341309,35.24
10.181244611740112,35.09
10.307042121887207,33.90
10.391364097595215,32.80
10.522003412246704,31.87
10.6102876663208,29.97
10.743324041366577,27.94
10.80483341217041,25.98
10.950496196746826,24.23
11.000102043151855,22.04
11.125724792480469,20.03
11.19814395904541,18.23
11.330344915390015,16.77
11.413163185119629,15.79
11.527241230010986,15.12
11.637356758117676,14.02
11.698862791061401,13.66
11.808973550796509,12.63
11.929003715515137,11.08
12.059953451156616,10.36
12.11329436302185,8.92
12.239970207214355,7.97
12.366877555847168,6.89
12.434333086013794,6.84
12.566019773483276,6.94
12.62670111656189,6.12
12.757611513137817,5.29
12.83021330833435,5.55
12.972403049468994,5.69
13.03911566734314,5.45
13.169754028320312,4.45
13.246181964874268,4.24
13.374651670455933,4.45
13.444587469100952,4.30
13.57609510421753,4.47
13.63165020942688,3.93
13.761698961257935,4.35
13.840755224227905,4.04
13.964353561401367,4.52
14.061578273773193,5.19
14.187788963317871,5.19
14.240783214569092,5.76
14.37188982963562,5.65
14.458094596862793,5.95
14.598998308181763,7.25
15.234982013702393,5.95
15.88717794418335,4.78
16.011873245239258,12.73
16.1379611492157,22.46
16.191535472869873,32.92
16.313820362091064,44.04
16.44265604019165,54.48
16.52341604232788,61.43
16.645980834960938,66.24
16.719666719436646,67.84
16.84203577041626,64.83
16.96647572517395,58.95
17.046327829360962,50.52
17.18146586418152,40.26
17.23900318145752,29.50
17.370426416397095,19.98
17.44810438156128,11.60
17.57134771347046,6.32
17.644304513931274,4.35
17.766209602355957,5.65
17.892393589019775,10.77
17.94959306716919,17.70
18.073473691940308,27.11
18.20525622367859,37.30
18.258870124816895,47.25
18.388167142868042,55.36
18.52050495147705,62.03
18.58248257637024,64.73
18.70975947380066,64.42
18.777632236480713,60.69
18.903332948684692,54.00
19.036659717559814,46.10
19.103572368621826,35.91
19.23915410041809,26.13
19.311126232147217,17.49
19.439133882522583,11.34
19.498793363571167,6.79
19.626092433929443,6.63
19.703349828720093,9.18
19.82894015312195,14.81
19.95466709136963,22.56
20.00759720802307,31.15
20.137268543243408,40.79
20.270949840545654,49.69
20.31962776184082,56.92
20.4463369846344,61.37
20.57563877105713,62.92
20.64381456375122,61.43
20.770551919937134,56.91
20.84021306037903,50.24
20.97733783721924,41.62
21.05687665939331,32.25
21.203760385513306,23.33
21.27225160598755,16.00
21.395286321640015,10.82
21.460263967514038,8.54
21.58277440071106,9.12
21.66411781311035,12.90
21.776708364486694,18.42
21.888351917266846,26.60
21.95129895210266,35.50
22.060545682907104,43.93
22.196457147598267,51.65
22.321715593338013,57.23
22.37776494026184,61.37
22.511164665222168,60.86
22.63801884651184,58.26
22.70403027534485,53.76
22.843759059906006,46.12
22.90526580810547,37.68
23.0332293510437,29.04
23.117039680480957,21.68
23.265766620635986,15.48
23.33173394203186,11.60
23.46273922920227,10.46
23.513826847076416,11.65
23.64997124671936,15.89
23.73230743408203,22.71
23.865020275115967,30.17
23.92800211906433,38.45
24.057653427124023,46.53
24.132568836212158,53.61
24.25568175315857,57.44
24.380505323410034,60.33
24.453620672225952,58.68
24.57841420173645,55.17
24.648517370224,49.38
24.77143430709839,42.44
24.904993057250977,34.31
24.972955465316772,26.46
25.09754729270935,19.98
25.164959192276,14.66
25.311017990112305,11.86
25.378021717071533,11.86
25.51118803024292,14.81
25.576271533966064,19.73
25.69895052909851,26.24
25.833906650543213,33.52
25.892455101013184,41.39
26.027819395065308,48.08
26.086981534957886,53.71
26.21985363960266,57.13
26.376819610595703,57.96
26.507309436798096,56.15
26.570788621902466,51.89
26.641767024993896,46.25
26.707650899887085,38.97
26.8371262550354,31.77
26.961050510406494,24.69
27.019066095352173,18.83
27.15540647506714,14.59
27.222151041030884,13.20
27.35277223587036,14.07
27.429653644561768,17.39
27.558224201202393,22.71
27.63580894470215,29.76
27.764437913894653,36.68
27.857836723327637,43.78
27.996771812438965,49.57
28.058709621429443,53.92
28.19613742828369,56.31
28.259127616882324,56.05
28.38550877571106,53.81
28.480244159698486,48.69
28.62160897254944,42.80
28.676294088363647,36.22
28.807549715042114,28.83
28.892947673797607,22.56
29.024118661880493,17.75
29.07516121864319,15.02
29.20237636566162,14.97
29.33034610748291,16.82
29.39730668067932,20.34
29.52348518371582,25.98
29.587921619415283,32.56
29.712364435195923,39.54
29.84474539756775,45.60
29.931986570358276,50.77
30.01978039741516,54.55
30.14585280418396,55.31
30.208802700042725,54.95
30.343320608139038,50.70
30.422062158584595,46.01
30.55218815803528,40.15
30.628689527511597,33.33
30.76074457168579,26.55
30.825724601745605,21.12
30.96761655807495,17.82
31.052595615386963,16.10
31.185624361038208,16.15
31.238648176193237,19.24
31.371304750442505,23.59
31.456618547439575,28.99
31.56624484062195,35.50
31.677829265594482,41.98
31.74032759666443,47.25
31.849969387054443,51.80
31.971007347106934,54.59
32.0939404964447,53.88
32.17386054992676,52.22
32.3020658493042,47.87
32.37503933906555,42.85
32.502665281295776,36.75
32.63505411148071,30.89
32.687668800354004,24.79
32.81515717506409,20.29
32.886972188949585,17.54
33.02425956726074,16.77
33.11045837402344,18.57
33.24064517021179,21.37
33.30315637588501,26.08
33.43637824058533,31.87
33.51098394393921,38.09
33.63741970062256,43.78
33.7073187828064,48.64
33.84149241447449,51.55
33.92506814002991,52.89
34.05476403236389,52.58
34.13164448738098,49.83
34.25395679473877,45.07
34.32041144371033,39.95
34.45595955848694,34.05
34.57868027687073,28.78
34.65292286872864,23.35
34.78549408912659,19.78
34.85145592689514,18.38
34.98948287963867,18.11
35.05841684341431,20.19
