,name,a,b,c,r2
0,0.31746_data (1).csv,28.329491568129818,0.08998093935212324,33.850341214197414,0.8857349472282279
1,0.31746_data (2).csv,27.41094391948205,0.08818394316811247,33.88787517558288,0.9023654211657003
2,0.31746_data (3).csv,26.652995274507322,0.09554242373101152,33.5642706048047,0.80015770694878
3,0.31746_data (4).csv,31.999614917090867,0.09827681677743094,33.83036695399917,0.8379859177863203
