,name,a,b,c,r2
0,0.42328_data (1).csv,28.054565297959304,0.12319299517147925,34.587079551319945,0.8462938594338673
1,0.42328_data (2).csv,25.871266492879624,0.13128533089057592,34.59863723309503,0.8750589074638878
2,0.42328_data (3).csv,24.6709364432041,0.12063258556871599,34.78820869294822,0.9074949642298041
3,0.42328_data (4).csv,26.800143267240617,0.13320536200174493,34.80364691855187,0.8829335603319266
