,name,m,c,minslope,maxslope,diff,r2
0,0.63491_data (1).csv,-0.173732773121787,3.576409981080068,0.20914480877124983,0.14459712564580426,-0.03227384156272278,0.9591454575207943
1,0.63491_data (2).csv,-0.15496281937548703,3.594368745799572,0.1901531203030722,0.13226800969607266,-0.028942555303499762,0.9685014510140646
2,0.63491_data (3).csv,-0.14646783102850808,3.054026686872449,0.16928192299614722,0.11711262049637544,-0.02608465124988589,0.9240363962805125
3,0.63491_data (4).csv,-0.15097635972976703,3.065048050202106,0.18428160282888562,0.12875203796667814,-0.027764782431103738,0.91767061991399
