,name,m,c,minslope,maxslope,diff,r2
0,0.42328_data (1).csv,-0.11248673384513172,3.2723052999316047,0.1367052341657637,0.09352400287461643,-0.02159061564557363,0.9586316726813727
1,0.42328_data (2).csv,-0.11575780615639765,3.155097239934483,0.14297238862453412,0.10175721794883028,-0.020607585337851925,0.9517452291071257
2,0.42328_data (3).csv,-0.11679540364580154,3.1888983208985717,0.14253861476032853,0.09851361702131219,-0.022012498869508172,0.9725702849052232
3,0.42328_data (4).csv,-0.12178191957362211,3.2314324552114853,0.1457648553294626,0.10279185763052516,-0.021486498849468717,0.9551661706824467
