,name,m,c,minslope,maxslope,diff,r2
0,0.21164_data (1).csv,-0.07067185711916853,3.334880338916247,0.0904082468043292,0.053720635418252685,-0.018343805693038256,0.9798811845765955
1,0.21164_data (2).csv,-0.06364539671298901,3.2473751504102872,0.08093226562170693,0.048379787176970335,-0.016276239222368295,0.9876258042526909
2,0.21164_data (3).csv,-0.06705318571014922,3.270221433167753,0.0807504959319323,0.04853840993411188,-0.01610604299891021,0.9853499994621013
3,0.21164_data (4).csv,-0.06687115443185648,3.3517625666063404,0.08370679281974872,0.0474375718274918,-0.018134610496128457,0.986105957789231
