,name,a,b,c,r2
0,0.21164_data (1).csv,27.762411839609666,0.07321103259197981,35.55994818492077,0.7825697940248468
1,0.21164_data (2).csv,23.566530257369408,0.05366014052920484,35.35827787104988,0.8799835229536537
2,0.21164_data (3).csv,24.23567728691874,0.055919449935181324,35.52135753701063,0.9029136188900009
3,0.21164_data (4).csv,25.413201674407414,0.052875881302460605,35.638231285200675,0.8938709277824258
