,name,m,c,minslope,maxslope,diff,r2
0,0.5291_data (1).csv,-0.14243503593822926,3.237637759269629,0.17324941230101618,0.12165124861365621,-0.02579908184367998,0.9714693613154415
1,0.5291_data (2).csv,-0.12597486424091214,3.097925973823587,0.14938947108589393,0.10318840739158072,-0.023100531847156602,0.9228663280278464
2,0.5291_data (3).csv,-0.14053004231778354,3.1393397763406203,0.15622919889586956,0.10818718103667241,-0.024021008929598575,0.9427849336779689
