,name,a,b,c,r2
0,0_data.csv,29.039811099308427,0.0029907587853733094,41.6532016112815,0.9791021407640079
1,shortpend_01057_1_data.csv,25.88458027183873,0.004390181124700299,46.44426229867423,0.9119769368729693
2,shortpend_0.01057_2_data.csv,20.920065212036388,0.004515885676761201,46.76590356680315,0.9245685392089674
