,name,m,c,minslope,maxslope,diff,r2
0,shortpend_0.00126_1_data.csv,-0.000416514228023912,2.6257825217344717,0.022956301629282614,-0.011907432761665344,-0.01743186719547398,0.006041415847674814
1,shortpend_0.00126_2_data.csv,-0.0026731367240421184,2.631724828841265,0.02621139401781681,-0.008179787473586067,-0.01719559074570144,0.09860712763755541
2,shortpend_0.00126_3_data.csv,-0.009106589955145496,2.6999732858557643,0.03478422399323784,-0.013753221376560298,-0.02426872268489907,0.8305731684979243
