,name,m,c,minslope,maxslope,diff,r2
0,0.31746_data (1).csv,-0.09788629007119806,3.4197962134176128,0.11734826154860575,0.07846356500607266,-0.01944234827126655,0.9875881343821372
1,0.31746_data (2).csv,-0.09821838475629965,3.398339018384938,0.11994185135248844,0.08048227770099226,-0.019729786825748094,0.9901922742032976
2,0.31746_data (3).csv,-0.09051821026806554,3.282502069087429,0.10883510021644598,0.069587127865025,-0.01962398617571049,0.9698791971352391
3,0.31746_data (4).csv,-0.09695267335393153,3.5283789559757843,0.12145865216360974,0.076313707343748,-0.02257247240993087,0.9851897145691528
