,time,displacement,max_or_min
72,56.9373,35.1,1.0
73,57.25423000000001,34.0,1.0
74,57.464369999999995,33.9,1.0
75,57.96195,34.16,1.0
76,58.277840000000005,35.26,1.0
77,58.67168,35.46,1.0
78,59.317730000000005,33.75,1.0
79,59.81286,33.85,1.0
80,60.342,35.7,1.0
81,60.55395,35.57,1.0
82,61.28034,33.49,1.0
83,62.507909999999995,35.57,1.0
84,62.993430000000004,34.52,1.0
85,64.46473,35.21,1.0
86,65.30306999999999,34.21,1.0
87,65.48884,34.0,1.0
88,65.80906,34.31,1.0
89,66.00618,34.47,1.0
90,66.3951,35.88,1.0
91,66.72448,35.15,1.0
92,67.41325,33.38,1.0
93,67.73761,33.85,1.0
94,68.18975,34.98,1.0
95,68.38555,35.24,1.0
96,69.08946,34.21,1.0
97,70.09212,34.21,1.0
98,70.61175,35.62,1.0
99,71.14709,34.21,1.0
100,71.33958,33.64,1.0
101,72.04842,34.78,1.0
102,72.30561,34.67,1.0
103,72.50935,35.03,1.0
104,73.49469,33.75,1.0
105,73.91419,34.47,1.0
106,74.36789,35.24,1.0
107,74.55233,35.24,1.0
108,75.08551999999999,34.47,1.0
109,75.26975,34.0,1.0
110,75.65177,34.36,1.0
111,75.97116,34.73,1.0
112,76.42361,35.29,1.0
113,76.61409,35.5,1.0
114,77.02056999999999,34.62,1.0
115,77.35163,33.85,1.0
116,77.53443,33.49,1.0
117,78.27402,34.69,1.0
118,78.54072,35.03,1.0
119,78.87080999999999,34.98,1.0
120,79.17635,33.9,1.0
121,79.70326999999999,34.11,1.0
122,79.90871,34.62,1.0
123,80.18356999999999,34.85,1.0
124,80.43822,34.85,1.0
125,81.16686,33.85,1.0
126,81.35106,33.49,1.0
127,81.76749000000001,34.36,1.0
128,81.96767,34.78,1.0
129,82.24165,35.14,1.0
130,82.64988000000001,35.31,1.0
131,83.29539,33.8,1.0
132,83.47846,33.33,1.0
133,84.24756,35.19,1.0
134,84.43339,35.62,1.0
135,85.12295,33.9,1.0
136,85.3378,34.31,1.0
137,85.66245,34.33,1.0
138,85.98566,34.78,1.0
139,86.17368,34.52,1.0
140,86.39408,34.88,1.0
141,86.66055,35.41,1.0
142,87.35226,33.9,1.0
143,87.91635,35.19,1.0
144,88.3705,35.15,1.0
145,88.62047,34.67,1.0
146,88.89931999999999,34.98,1.0
147,90.20249,35.09,1.0
148,90.47275,35.29,1.0
149,90.78488,34.36,1.0
150,91.29871,33.9,1.0
151,91.63499,34.05,1.0
152,92.24494,34.52,1.0
153,92.46065,34.88,1.0
154,92.66269,35.03,1.0
155,93.00105,34.05,1.0
156,93.46884,34.52,1.0
157,93.92854,34.85,1.0
158,94.21193000000001,35.4,1.0
159,94.71929,34.21,1.0
160,95.36596,34.42,1.0
161,95.62058,34.42,1.0
162,96.07857,35.4,1.0
163,96.47091999999999,34.88,1.0
164,96.7988,34.36,1.0
165,97.67511999999999,34.47,1.0
166,97.92613,34.88,1.0
167,98.11955999999999,35.05,1.0
168,98.39907,35.29,1.0
169,98.64798,34.52,1.0
170,99.43249,34.33,1.0
171,99.72991999999999,34.62,1.0
172,100.05,34.43,1.0
173,100.36644,34.78,1.0
174,100.76945,34.26,1.0
175,101.23625,34.0,1.0
176,101.41553,34.57,1.0
177,101.75426,34.67,1.0
178,102.00204000000001,35.09,1.0
179,103.25868,34.0,1.0
180,103.70355,34.62,1.0
181,104.08665,34.98,1.0
182,104.70666,34.42,1.0
183,105.19848999999999,34.0,1.0
184,105.73235,34.57,1.0
185,105.93982,35.29,1.0
186,106.32473,34.83,1.0
187,106.87203999999998,34.05,1.0
188,107.27593,34.18,1.0
189,107.7912,34.83,1.0
190,108.11588,34.78,1.0
191,108.43298999999999,34.95,1.0
192,108.73796000000002,34.66,1.0
193,109.00628999999999,34.47,1.0
194,109.63915,34.57,1.0
195,110.15756999999999,35.41,1.0
196,110.54241999999999,34.42,1.0
197,111.05888,33.9,1.0
198,111.2647,34.0,1.0
199,111.93343,35.34,1.0
200,112.18757,34.85,1.0
201,112.43803999999999,34.57,1.0
202,112.84018999999999,34.59,1.0
203,113.13245,34.11,1.0
204,113.46003999999999,34.73,1.0
205,113.78473999999999,34.52,1.0
206,114.11325,34.33,1.0
207,114.66351,34.67,1.0
208,115.10846000000001,34.16,1.0
209,115.69918999999999,35.26,1.0
210,116.09836999999999,34.79,1.0
211,116.62296,34.47,1.0
212,117.0869,34.05,1.0
213,117.23495,34.67,1.0
214,117.44575,34.52,1.0
215,117.98111000000002,34.88,1.0
216,118.18726000000001,35.24,1.0
217,118.40109,34.62,1.0
218,118.92925,34.0,1.0
219,119.31415,34.66,1.0
220,119.49866000000002,34.9,1.0
221,119.7958,34.83,1.0
222,120.04815,34.88,1.0
223,120.44832,34.52,1.0
224,120.64525,34.64,1.0
225,121.07082,34.16,1.0
226,121.61216999999999,34.26,1.0
227,121.79373000000001,34.33,1.0
228,121.85322,34.33,1.0
229,122.3645,34.88,1.0
230,122.69712,34.21,1.0
231,122.89811999999999,34.16,1.0
232,123.11403,34.23,1.0
233,123.66323,34.78,1.0
234,123.84876000000001,34.54,1.0
235,123.92003000000001,34.54,1.0
236,124.75818999999998,34.0,1.0
237,125.5716,35.21,1.0
238,125.77376000000001,34.85,1.0
239,126.31765,34.98,1.0
240,126.60903,34.31,1.0
241,126.81844,34.23,1.0
242,127.12366999999999,33.9,1.0
