,time,displacement,max_or_min
203,102.92794,33.33,1.0
204,103.11317,33.61,1.0
205,103.32948,33.02,1.0
206,103.52385,33.08,1.0
207,103.71298,33.33,1.0
208,104.2451,33.75,1.0
209,104.65625,34.26,1.0
210,106.27676000000001,33.95,1.0
211,106.47833,33.64,1.0
212,106.73751000000001,33.69,1.0
213,107.00245,34.05,1.0
214,107.19936000000001,33.59,1.0
215,107.72908999999999,33.28,1.0
216,108.25268999999999,33.45,1.0
217,108.44386000000002,33.49,1.0
218,108.57665,33.49,1.0
219,108.70164,33.49,1.0
220,108.75321000000001,33.49,1.0
221,109.07845,33.8,1.0
222,109.42205,33.33,1.0
223,109.60428999999999,33.28,1.0
224,109.99823,33.44,1.0
225,110.59673000000001,33.69,1.0
226,110.80237,34.02,1.0
227,111.0775,33.51,1.0
228,111.84338999999999,33.18,1.0
229,112.1384,33.38,1.0
230,112.66011999999999,33.49,1.0
231,113.51966000000002,33.28,1.0
232,114.11956,33.13,1.0
233,114.84388,33.59,1.0
234,114.92108,33.59,1.0
235,115.25386,33.54,1.0
236,115.78051,33.33,1.0
237,115.96611000000001,32.97,1.0
238,116.29386000000001,33.38,1.0
239,116.48401000000001,33.44,1.0
240,116.5616,33.44,1.0
241,116.69921000000001,33.44,1.0
242,116.76616999999999,33.44,1.0
243,117.0208,33.38,1.0
244,117.26682,33.8,1.0
245,117.4915,33.64,1.0
246,117.69225,33.23,1.0
247,117.99978999999999,33.38,1.0
248,118.54326,33.69,1.0
249,118.76155,33.28,1.0
250,119.03493999999999,33.54,1.0
251,119.43558999999999,33.23,1.0
252,119.7639,33.44,1.0
253,119.95962,33.49,1.0
254,120.57608,33.59,1.0
255,120.84598999999999,33.35,1.0
256,121.09228999999999,33.4,1.0
257,121.42027,33.49,1.0
258,121.73665,33.23,1.0
259,121.93433,33.23,1.0
260,122.12033999999998,33.54,1.0
261,122.61235,33.75,1.0
262,123.08815,33.56,1.0
263,123.14965,33.56,1.0
264,123.48325,33.49,1.0
265,123.80998000000001,32.99,1.0
266,124.19785,33.38,1.0
267,124.52524,33.45,1.0
268,124.79365,34.31,1.0
269,124.99857,33.85,1.0
270,125.56473000000001,33.23,1.0
271,125.75146000000001,33.18,1.0
272,125.93583999999998,33.33,1.0
273,126.2588,33.09,1.0
274,126.76655,33.28,1.0
275,126.89815,33.28,1.0
276,127.1511,34.0,1.0
277,127.49037,33.75,1.0
278,128.51867,33.8,1.0
279,128.95436,33.69,1.0
280,129.21137,33.69,1.0
281,129.41766,33.59,1.0
282,129.75352,33.38,1.0
