,time,displacement,max_or_min
266,214.32477999999998,35.19,1.0
267,214.45148999999998,35.19,1.0
268,215.559,34.9,1.0
269,216.01458,35.57,1.0
270,216.32247,35.41,1.0
271,216.70455,35.36,1.0
272,217.40793,34.62,1.0
273,218.13027999999997,35.82,1.0
274,218.38353999999998,35.82,1.0
275,218.69898999999998,35.4,1.0
276,219.07779,34.78,1.0
277,220.11791000000002,35.21,1.0
278,220.32088,35.21,1.0
279,221.85112,35.65,1.0
280,222.24659,35.14,1.0
281,222.76661000000001,34.73,1.0
282,223.61382999999998,35.45,1.0
283,223.99297,35.41,1.0
284,225.95893999999998,35.29,1.0
285,226.15672999999998,35.6,1.0
286,227.12515,34.95,1.0
287,227.80435,35.21,1.0
288,228.42031,34.95,1.0
289,228.85949,34.78,1.0
290,229.18312000000003,35.14,1.0
291,229.57515,35.29,1.0
292,229.76418999999999,35.36,1.0
293,231.63362999999998,35.72,1.0
294,232.78976,34.85,1.0
295,233.61624,35.14,1.0
296,234.58671,34.83,1.0
297,235.4509,35.31,1.0
298,235.57977000000002,35.31,1.0
299,237.43242,35.67,1.0
300,238.44515,34.31,1.0
301,239.37462999999997,35.14,1.0
302,239.43727,35.14,1.0
303,239.68343,35.46,1.0
304,240.3043,34.42,1.0
305,240.60715,35.03,1.0
306,240.98187000000001,35.57,1.0
307,241.33105,35.21,1.0
308,241.71396000000001,35.1,1.0
309,242.94645,35.67,1.0
310,243.1952,35.76,1.0
311,243.39506,35.67,1.0
312,244.68707,35.26,1.0
313,245.12603,35.26,1.0
314,245.29914,35.62,1.0
315,246.85515,35.09,1.0
316,246.98857999999998,35.09,1.0
317,247.06071,35.09,1.0
318,247.36293999999998,35.26,1.0
319,247.81397,34.83,1.0
320,248.41532,35.21,1.0
321,248.80385,35.72,1.0
322,249.36676,35.29,1.0
323,250.27298,34.98,1.0
324,250.58246,35.46,1.0
325,250.88382000000001,35.31,1.0
326,251.06955,35.57,1.0
327,251.38327999999998,35.19,1.0
328,251.81851,34.85,1.0
329,252.01747999999998,34.88,1.0
330,252.53187000000003,35.4,1.0
331,252.72357999999997,35.09,1.0
332,252.855,35.09,1.0
333,253.52267999999998,35.1,1.0
334,254.31335,35.4,1.0
335,254.73706,35.67,1.0
336,255.00136,35.36,1.0
337,255.64275,34.67,1.0
338,256.55956000000003,35.31,1.0
