,time,displacement,max_or_min
0,0.6847682979999999,6.99,1.0
1,1.209477761,4.4,1.0
2,1.514532664,7.46,1.0
3,1.72828851,5.48,1.0
4,1.93758569,6.58,1.0
5,2.6805001280000003,7.97,1.0
6,4.8263717680000005,67.78,1.0
7,6.7109483270000005,65.21,1.0
8,8.648223975,63.25,1.0
9,10.53760538,60.93,1.0
10,12.45524917,59.5,1.0
11,14.42348156,57.85,1.0
12,16.34741411,56.46,1.0
13,18.2164999,55.38,1.0
14,20.07858858,53.92,1.0
15,22.06133137,52.99,1.0
16,23.99519286,51.8,1.0
17,25.94964681,51.19,1.0
18,27.81105838,50.15,1.0
19,29.66917477,50.31,1.0
20,31.66565356,49.52,1.0
21,33.46270356,48.38,1.0
22,35.41894017,48.2,1.0
23,37.27850566,46.68,1.0
24,39.26963005,46.63,1.0
25,41.18142138,45.96,1.0
26,43.05860148,45.34,1.0
27,45.03580246,45.53,1.0
28,46.85028658,44.98,1.0
29,48.70830474,44.5,1.0
30,50.69842849,44.16,1.0
31,52.61477218,43.8,1.0
32,54.49676643,43.63,1.0
33,56.34190998,43.16,1.0
34,58.32535062,43.01,1.0
35,60.14035688,42.7,1.0
36,62.15007363,42.44,1.0
37,64.09206162,42.59,1.0
38,65.94382749,42.13,1.0
39,67.77743898,41.72,1.0
40,69.76786766,41.62,1.0
41,71.61109267,41.41,1.0
42,73.52447615,41.62,1.0
43,74.51217779999999,29.81,1.0
44,75.4243382,41.13,1.0
45,77.35715733,41.41,1.0
46,78.29579029,30.12,1.0
47,79.23741613,41.13,1.0
48,81.24125037,40.53,1.0
49,82.99373851,40.53,1.0
50,84.85399161,40.33,1.0
51,84.98056541,40.33,1.0
52,85.92039404,30.64,1.0
53,86.82424031,40.21,1.0
54,88.79804383,40.15,1.0
55,90.52804003,40.22,1.0
56,92.58397923,40.21,1.0
57,94.42795382,39.85,1.0
58,96.29875264,39.69,1.0
59,96.42513261,39.69,1.0
60,98.28632961,39.64,1.0
61,99.18575058,31.41,1.0
62,100.21798170000001,39.48,1.0
63,101.1526366,31.63,1.0
64,102.0851916,39.48,1.0
65,103.9398759,39.33,1.0
66,106.00249509999999,39.4,1.0
67,107.61331659999999,39.18,1.0
68,107.7339972,39.18,1.0
69,109.6707624,39.19,1.0
70,111.4189621,39.23,1.0
71,113.61159450000001,39.07,1.0
72,115.3338595,38.92,1.0
73,117.1113683,38.76,1.0
74,117.3242396,38.81,1.0
75,119.1665822,38.71,1.0
76,121.0498355,38.71,1.0
77,121.23815859999999,38.76,1.0
78,123.0032054,38.71,1.0
79,124.8494979,38.61,1.0
80,126.7720414,38.56,1.0
81,128.7396785,38.87,1.0
82,130.5138696,38.76,1.0
83,131.6182197,32.82,1.0
84,132.3478771,38.56,1.0
85,134.2156263,38.3,1.0
86,134.4101678,38.4,1.0
87,135.32197250000002,32.66,1.0
88,136.1786622,38.4,1.0
89,136.39076200000002,38.66,1.0
90,138.2347327,38.25,1.0
91,139.13097580000002,32.7,1.0
92,140.1576031,38.09,1.0
93,141.9642833,38.56,1.0
94,142.9659329,32.92,1.0
95,143.9002629,38.14,1.0
96,145.713523,38.09,1.0
97,146.6484066,33.13,1.0
98,147.6734565,38.09,1.0
99,148.53455309999998,33.28,1.0
100,149.54909019999997,37.99,1.0
101,149.71521909999998,37.99,1.0
102,151.4828657,38.4,1.0
103,153.38555300000002,38.25,1.0
104,154.3968774,33.18,1.0
105,155.3090421,38.35,1.0
106,156.118676,33.28,1.0
107,157.0471989,37.99,1.0
108,158.1724943,33.18,1.0
109,159.1013437,37.84,1.0
110,160.1353646,33.44,1.0
111,160.9140199,37.99,1.0
112,161.2024294,37.78,1.0
113,163.05709869999998,37.94,1.0
114,164.7937304,37.73,1.0
115,166.7323926,38.14,1.0
116,168.61576159999998,38.14,1.0
117,169.669612,33.38,1.0
118,170.5619455,37.63,1.0
119,172.22286210000001,37.58,1.0
120,172.3775381,37.63,1.0
121,173.2474681,33.54,1.0
122,174.2671195,37.99,1.0
123,176.2473053,37.9,1.0
124,178.0581859,37.53,1.0
125,179.91183840000002,37.89,1.0
126,181.86408889999998,37.47,1.0
127,183.7151016,37.84,1.0
128,184.8816649,33.69,1.0
129,185.71491509999998,37.42,1.0
130,187.5216166,37.73,1.0
131,187.7731999,37.58,1.0
132,189.4829796,37.37,1.0
133,190.44730719999998,33.64,1.0
134,191.492653,37.37,1.0
135,193.1145092,37.37,1.0
136,193.3400692,37.78,1.0
137,195.0452186,37.47,1.0
138,195.2994188,37.27,1.0
139,197.0401479,37.22,1.0
140,198.99188769999998,37.68,1.0
141,200.84907969999998,37.63,1.0
142,202.7711524,37.27,1.0
143,202.9786082,37.32,1.0
144,203.8025254,33.8,1.0
145,204.7222563,37.37,1.0
146,204.88444030000002,37.22,1.0
147,205.7099582,33.8,1.0
148,206.6454199,37.63,1.0
