,time,displacement,max_or_min
179,100.04741,33.8,1.0
180,100.24316,34.11,1.0
181,100.43658,34.0,1.0
182,100.62593000000001,33.38,1.0
183,101.29538000000001,33.28,1.0
184,101.70196,33.33,1.0
185,101.97825,33.44,1.0
186,102.17225,33.97,1.0
187,102.37618,34.12,1.0
188,102.58187,33.85,1.0
189,102.79226,33.59,1.0
190,102.99175,33.44,1.0
191,103.19601,33.44,1.0
192,103.40137,33.18,1.0
193,103.73431,33.59,1.0
194,103.92638000000001,33.85,1.0
195,104.26777,33.54,1.0
196,104.74178,33.9,1.0
197,105.27938,33.44,1.0
198,106.33573999999999,33.8,1.0
199,106.39625,33.8,1.0
200,106.79463999999999,33.49,1.0
201,107.31573999999999,32.82,1.0
202,107.86396,33.9,1.0
203,108.05738000000001,33.59,1.0
204,108.13421000000001,33.59,1.0
205,108.39137,33.69,1.0
206,108.79176000000001,33.8,1.0
207,109.18104,33.18,1.0
208,110.19063,33.8,1.0
209,110.44315,33.75,1.0
210,110.49528000000001,33.75,1.0
211,110.83533,33.69,1.0
212,111.04751999999999,33.18,1.0
213,111.67731,33.64,1.0
214,111.87652,34.02,1.0
215,112.06485,33.71,1.0
216,112.39674,33.59,1.0
217,112.80344,33.64,1.0
218,113.07491,33.69,1.0
219,113.39161000000001,33.49,1.0
220,113.5245,33.49,1.0
221,114.12048,33.95,1.0
222,114.43315,33.69,1.0
223,114.56123999999998,33.69,1.0
224,114.74213999999999,33.75,1.0
225,115.13096000000002,33.38,1.0
226,115.47567,33.28,1.0
227,115.98281000000001,33.9,1.0
228,116.18195,34.0,1.0
229,116.37552,33.59,1.0
230,116.49903,33.59,1.0
231,116.88246000000001,33.45,1.0
232,117.31058999999999,33.18,1.0
233,117.47724,33.23,1.0
234,117.72326000000001,33.49,1.0
235,118.24269,33.8,1.0
236,118.57108999999998,33.75,1.0
237,119.07401999999999,33.69,1.0
238,119.59206999999999,33.13,1.0
239,120.31475,33.75,1.0
240,120.498,33.44,1.0
241,120.62343,33.44,1.0
242,120.93428999999999,33.33,1.0
243,121.33043,33.23,1.0
244,121.72556000000002,33.23,1.0
245,122.23548000000001,33.9,1.0
246,122.56353999999999,33.64,1.0
247,122.64348000000001,33.64,1.0
248,122.84548999999998,34.05,1.0
249,123.38337,33.38,1.0
250,123.56458,33.02,1.0
251,123.89195,33.08,1.0
252,124.41243999999999,33.69,1.0
253,124.61301999999999,33.59,1.0
254,125.05593,33.8,1.0
255,125.31098999999999,33.59,1.0
256,125.76353,33.38,1.0
257,126.34955,33.8,1.0
258,126.5445,33.8,1.0
259,126.75634,33.75,1.0
260,126.96458,33.54,1.0
261,127.18976,33.69,1.0
262,127.36733000000001,33.54,1.0
263,127.88096999999999,33.25,1.0
264,128.13664,33.38,1.0
265,128.60047,33.85,1.0
266,129.24021000000002,33.18,1.0
267,129.75654,33.18,1.0
268,129.8844,33.18,1.0
269,130.07224,34.21,1.0
270,130.25655,33.69,1.0
271,130.58123,33.23,1.0
272,130.71662,33.23,1.0
273,130.89659,33.23,1.0
274,131.29469,33.33,1.0
275,131.81217,33.23,1.0
276,132.60837,33.75,1.0
277,132.93068,33.64,1.0
278,133.38343,33.38,1.0
279,133.54618,33.08,1.0
280,133.74962,32.66,1.0
281,134.50554,33.95,1.0
282,134.96979,34.0,1.0
283,135.53779,33.13,1.0
284,135.80704,33.08,1.0
285,136.14313,33.28,1.0
286,136.8317,33.54,1.0
287,137.04953999999998,33.9,1.0
288,137.48597,33.13,1.0
289,137.77794,33.18,1.0
290,138.09826,33.18,1.0
291,138.4223,33.38,1.0
292,138.80858,33.75,1.0
293,139.13146,33.37,1.0
294,139.3319,33.54,1.0
295,139.54533999999998,33.38,1.0
296,139.81466,32.82,1.0
297,140.22806,33.56,1.0
298,140.4827,33.64,1.0
299,140.67772,33.33,1.0
300,140.74452,33.33,1.0
301,140.94574,33.75,1.0
302,141.16018,33.59,1.0
303,141.5637,33.33,1.0
304,141.82043000000002,32.71,1.0
305,142.4126,33.54,1.0
306,142.73996,33.44,1.0
307,142.92914,33.38,1.0
308,143.13753,33.75,1.0
309,143.62711000000002,33.28,1.0
310,144.08198000000002,33.18,1.0
311,144.35271,33.42,1.0
312,144.97056,33.33,1.0
313,145.1036,33.33,1.0
314,145.17006,33.33,1.0
315,145.50288999999998,33.59,1.0
316,145.72905,33.13,1.0
317,145.99326000000002,32.97,1.0
318,146.82148999999998,33.69,1.0
319,147.13401000000002,33.23,1.0
320,147.24508,33.23,1.0
321,147.65392,33.13,1.0
322,148.17066,33.33,1.0
323,148.82849,33.28,1.0
324,149.00575,33.64,1.0
325,149.07157,33.64,1.0
326,149.33513,33.28,1.0
327,149.99662,33.23,1.0
328,150.46105,33.49,1.0
329,150.64963999999998,33.54,1.0
330,150.85655,33.69,1.0
331,150.93889,33.69,1.0
332,151.25675,33.38,1.0
333,151.65059,33.49,1.0
334,152.05418999999998,32.87,1.0
335,152.50281999999999,33.28,1.0
336,152.69573,33.45,1.0
337,152.8882,33.59,1.0
338,153.08226000000002,33.69,1.0
339,153.40634,33.69,1.0
340,153.72259,33.54,1.0
341,154.10908,33.28,1.0
342,154.42238999999998,33.28,1.0
343,154.67413,33.38,1.0
344,154.94185,33.49,1.0
345,155.39299,33.61,1.0
346,155.58886,33.08,1.0
347,156.00204,33.44,1.0
348,156.21975,32.97,1.0
349,156.27713,32.97,1.0
350,156.48605,33.54,1.0
351,156.68908000000002,33.49,1.0
352,157.02777,33.13,1.0
353,157.10763,33.13,1.0
354,157.39282,33.54,1.0
355,157.62683,33.49,1.0
356,157.94291,33.8,1.0
357,158.14033999999998,33.33,1.0
358,158.47296,33.75,1.0
359,158.75503999999998,33.85,1.0
360,159.20768,33.18,1.0
361,159.38792,33.64,1.0
362,159.46357,33.64,1.0
363,159.6877,33.54,1.0
364,159.81326,33.54,1.0
365,159.99479,33.56,1.0
366,160.51275,33.69,1.0
367,161.04023,33.85,1.0
368,161.44182,34.0,1.0
369,161.65798,33.61,1.0
370,161.94123000000002,33.49,1.0
371,162.06925,33.49,1.0
372,162.27241,33.38,1.0
373,162.4714,33.8,1.0
374,162.78005,33.8,1.0
375,163.10074,33.85,1.0
376,163.3683,33.9,1.0
377,163.49299,33.9,1.0
378,163.62181,33.9,1.0
379,163.81054,33.44,1.0
380,164.01291,33.85,1.0
381,164.20551,33.4,1.0
382,164.40197,33.8,1.0
383,164.75072,33.49,1.0
384,164.96139,33.9,1.0
385,165.27192,33.56,1.0
386,165.47155,33.54,1.0
387,165.53383,33.54,1.0
388,165.74541000000002,33.49,1.0
389,166.19702,33.76,1.0
390,166.38324,33.3,1.0
391,166.58428,33.28,1.0
392,167.10498,33.9,1.0
393,167.40159,33.28,1.0
394,167.57072,33.18,1.0
395,167.81261,33.59,1.0
396,168.44551,33.75,1.0
397,168.7732,33.38,1.0
398,169.16752,34.21,1.0
399,169.45838,33.9,1.0
400,169.65378,33.97,1.0
401,169.99129,33.95,1.0
402,170.18979,33.49,1.0
403,170.41298,33.02,1.0
404,170.67558,33.38,1.0
405,170.93862,33.8,1.0
406,171.13324,33.38,1.0
407,171.31108,33.85,1.0
408,171.60125,33.92,1.0
409,172.04497,33.44,1.0
410,172.11091000000002,33.44,1.0
411,172.42533999999998,33.85,1.0
412,172.76165,33.8,1.0
413,172.98192,33.49,1.0
414,173.1544,33.49,1.0
415,173.35321000000002,33.54,1.0
416,173.5843,33.13,1.0
417,173.78726,33.64,1.0
418,173.99132,33.49,1.0
419,174.42973,33.75,1.0
420,174.68458,33.69,1.0
421,175.15514,33.51,1.0
422,175.40839,33.95,1.0
423,175.6297,33.69,1.0
424,175.94997,33.59,1.0
425,176.16031,33.54,1.0
426,176.67818,33.75,1.0
427,176.9491,33.38,1.0
428,177.20206000000002,33.33,1.0
429,177.58001000000002,33.9,1.0
430,177.78268,33.95,1.0
431,178.10915,33.95,1.0
432,178.28681,33.49,1.0
433,178.6014,33.38,1.0
434,178.80244,33.08,1.0
435,179.00293,33.38,1.0
436,179.26555,33.44,1.0
437,179.3162,33.44,1.0
438,179.52094,33.9,1.0
439,179.74324,33.49,1.0
440,179.93276,34.33,1.0
441,180.20251000000002,33.44,1.0
442,180.35313,33.38,1.0
443,180.54658,33.33,1.0
444,180.67481,33.33,1.0
445,180.8052,33.33,1.0
446,180.8575,33.33,1.0
447,181.12083,33.38,1.0
448,181.37249,33.54,1.0
449,181.62797,34.0,1.0
450,181.80579,33.59,1.0
451,181.9894,33.54,1.0
452,182.535,33.83,1.0
453,182.73214,33.69,1.0
454,182.86018,33.69,1.0
455,183.04972,33.38,1.0
456,183.6658,33.56,1.0
457,183.88732,33.28,1.0
458,184.07008000000002,33.18,1.0
459,184.26536000000002,33.54,1.0
460,184.67148999999998,33.49,1.0
461,184.87791,33.33,1.0
462,185.00575,33.33,1.0
463,185.63481000000002,33.9,1.0
464,186.00065,33.66,1.0
465,186.48991,33.49,1.0
466,186.74336,33.85,1.0
467,187.15337,33.44,1.0
468,187.27139,33.44,1.0
469,187.44552,33.9,1.0
470,187.68681999999998,33.49,1.0
471,187.75132,33.49,1.0
472,187.88268,33.49,1.0
473,187.96757,33.49,1.0
474,188.16378,33.54,1.0
475,188.57701,33.8,1.0
476,189.11927,33.38,1.0
477,189.19218999999998,33.38,1.0
478,189.5116,33.54,1.0
479,189.63656,33.54,1.0
480,189.83721,33.18,1.0
481,190.07043000000002,33.59,1.0
482,190.32093999999998,33.59,1.0
