,time,displacement,max_or_min
0,1.3939,57.03,1.0
1,3.5943300000000002,48.23,1.0
2,5.53785,43.57,1.0
3,7.6727300000000005,41.0,1.0
4,9.62515,40.36,1.0
5,11.720880000000001,38.87,1.0
6,13.770520000000001,38.92,1.0
7,15.62449,37.78,1.0
8,16.521910000000002,32.44,1.0
9,17.75323,37.63,1.0
10,18.782629999999997,31.56,1.0
11,19.122729999999997,33.69,1.0
12,19.657629999999997,37.01,1.0
13,19.84976,37.06,1.0
14,20.86651,32.34,1.0
15,21.69814,36.68,1.0
16,22.38162,34.16,1.0
17,22.93021,32.77,1.0
18,23.553079999999998,37.01,1.0
19,23.75618,37.06,1.0
20,25.60282,36.19,1.0
21,26.14077,35.52,1.0
22,26.60418,33.02,1.0
23,27.798370000000002,35.91,1.0
24,28.9124,32.71,1.0
25,29.82446,36.58,1.0
26,30.03973,36.19,1.0
27,30.83715,32.34,1.0
28,31.77372,36.08,1.0
29,32.89078,32.97,1.0
30,33.50308,35.05,1.0
31,33.75595,35.62,1.0
32,34.3661,34.83,1.0
33,34.96505,33.08,1.0
34,35.397859999999994,34.67,1.0
35,35.86853,35.91,1.0
36,37.11071,34.16,1.0
37,37.43387,34.88,1.0
38,37.85603,35.72,1.0
39,38.6804,33.85,1.0
40,38.95009,32.97,1.0
41,39.37127,34.36,1.0
42,39.911770000000004,35.7,1.0
43,40.83524,32.87,1.0
44,41.11871,33.75,1.0
45,41.45632,34.9,1.0
46,41.87415,34.83,1.0
47,42.5745,33.8,1.0
48,43.950359999999996,35.93,1.0
49,45.56756,35.5,1.0
50,45.795809999999996,35.41,1.0
51,46.06201,35.19,1.0
52,46.469159999999995,33.95,1.0
53,47.41708,34.59,1.0
54,47.61468,35.15,1.0
55,47.81242,35.03,1.0
56,48.39771,34.93,1.0
57,49.3465,34.36,1.0
58,49.81603,35.72,1.0
59,51.33008,34.21,1.0
60,51.94422,35.26,1.0
61,52.65212,33.69,1.0
62,53.05923000000001,33.69,1.0
63,53.26156999999999,33.75,1.0
64,53.803619999999995,35.72,1.0
65,54.219519999999996,35.29,1.0
66,54.62966,33.8,1.0
67,54.82594,34.0,1.0
68,55.42808,34.67,1.0
69,55.95845,34.95,1.0
70,56.2599,34.47,1.0
71,56.461000000000006,34.31,1.0
72,56.80275,33.69,1.0
73,57.0719,34.11,1.0
74,57.41483,34.83,1.0
75,57.82,35.67,1.0
76,59.14926,34.42,1.0
77,59.33323000000001,34.36,1.0
78,59.88214,34.79,1.0
79,60.56369,34.11,1.0
80,60.91778000000001,33.49,1.0
81,61.18676,33.69,1.0
82,62.04786,35.6,1.0
83,62.40696,34.36,1.0
84,62.79506,33.8,1.0
85,63.550230000000006,34.88,1.0
86,63.83733,34.78,1.0
87,63.95825,34.83,1.0
88,64.21172,34.59,1.0
89,64.62895,34.16,1.0
90,65.44511,34.36,1.0
91,65.81855,35.15,1.0
92,66.15158000000001,35.03,1.0
93,66.5645,34.31,1.0
94,66.7653,33.54,1.0
95,67.69058000000001,34.93,1.0
96,67.89475,34.67,1.0
97,68.82504,33.9,1.0
98,69.03097,33.59,1.0
99,69.16929,33.59,1.0
100,69.83221999999999,34.73,1.0
101,70.18146999999999,35.03,1.0
102,70.59643,34.21,1.0
103,71.27427,34.52,1.0
104,71.60892,35.21,1.0
105,71.93942,34.62,1.0
106,72.11004,34.26,1.0
107,72.39078,34.11,1.0
108,73.04012,34.31,1.0
109,73.43104,34.36,1.0
110,73.95222,34.98,1.0
111,74.89763,33.85,1.0
112,75.22804000000001,34.0,1.0
113,75.82897,35.41,1.0
114,76.31315,34.57,1.0
115,76.56795,34.21,1.0
116,76.75596999999999,33.95,1.0
117,77.34225,35.03,1.0
118,77.55216999999999,34.93,1.0
119,77.75990999999999,35.29,1.0
120,78.09391,34.93,1.0
121,78.61638,34.21,1.0
122,79.42929000000001,34.26,1.0
123,80.0554,34.88,1.0
124,80.45853000000001,34.9,1.0
125,81.39959,34.67,1.0
126,81.59432,34.59,1.0
127,81.93942,34.88,1.0
128,82.08528000000001,34.83,1.0
129,82.37789000000001,35.0,1.0
130,82.80494,33.69,1.0
131,82.99899,33.54,1.0
132,83.64333,34.36,1.0
133,83.9773,35.0,1.0
134,84.29385,34.78,1.0
135,84.76238000000001,34.9,1.0
136,84.96883000000001,33.95,1.0
137,85.38071,34.78,1.0
138,85.57368000000001,34.67,1.0
139,85.89684,34.16,1.0
140,86.22235,34.54,1.0
141,86.64622,34.36,1.0
142,87.04243000000001,34.0,1.0
143,87.54196,34.52,1.0
144,87.96562,34.52,1.0
145,88.09356,34.52,1.0
146,88.39595,34.73,1.0
147,88.67537,33.9,1.0
148,89.60441999999999,34.62,1.0
149,89.93808,34.88,1.0
150,90.77126,34.21,1.0
151,90.96,34.23,1.0
152,91.45761,34.05,1.0
153,91.8563,34.98,1.0
154,92.10777,34.98,1.0
155,92.7212,34.21,1.0
156,93.12708,33.71,1.0
157,93.52306,34.47,1.0
158,93.80828000000001,34.47,1.0
159,94.0119,34.59,1.0
160,94.4654,34.26,1.0
161,94.67267,34.43,1.0
162,94.87173,35.03,1.0
