,time,displacement,max_or_min
107,161.55716,38.14,1.0
108,163.40738000000002,38.09,1.0
109,163.6306,37.78,1.0
110,165.36077,37.68,1.0
111,167.1645,37.84,1.0
112,168.97381000000001,37.58,1.0
113,169.17619,37.58,1.0
114,170.89181000000002,37.32,1.0
115,171.07211999999998,37.53,1.0
116,172.08706,33.38,1.0
117,172.94978,37.42,1.0
118,174.89225,37.94,1.0
119,176.69156,37.47,1.0
120,176.82107,37.47,1.0
121,178.67363999999998,37.42,1.0
122,179.69738,33.54,1.0
123,180.53431,37.37,1.0
124,180.6127,37.37,1.0
125,181.56009,33.59,1.0
126,182.34153999999998,37.68,1.0
127,184.22198999999998,37.53,1.0
128,186.06967,37.37,1.0
129,186.28457,37.37,1.0
130,186.47638999999998,37.22,1.0
131,188.13385,37.73,1.0
132,190.08273,37.32,1.0
133,191.08665,33.64,1.0
134,191.73111,37.11,1.0
135,191.93683000000001,37.16,1.0
136,192.06298999999999,37.16,1.0
137,193.9075,37.63,1.0
138,194.86705,33.33,1.0
139,195.75343,37.63,1.0
140,197.48028,37.32,1.0
141,197.70644,37.16,1.0
142,198.5589,33.85,1.0
143,199.33241999999998,37.11,1.0
144,199.70328999999998,37.53,1.0
145,201.4505,37.11,1.0
146,201.66031,37.27,1.0
147,202.2886,34.11,1.0
148,203.59648,36.96,1.0
149,203.64756,36.96,1.0
150,204.5182,34.12,1.0
151,205.11397,37.27,1.0
152,205.36852,37.01,1.0
153,206.31978,33.8,1.0
154,206.89766,36.65,1.0
155,207.21459,37.01,1.0
156,209.07172,37.06,1.0
157,209.22498000000002,37.22,1.0
158,211.00061000000002,37.01,1.0
159,211.92027000000002,33.59,1.0
160,212.86391,37.42,1.0
161,214.73392,36.96,1.0
162,214.92422000000002,37.23,1.0
163,215.93393999999998,34.38,1.0
164,216.67355,36.91,1.0
165,217.78288999999998,34.31,1.0
166,218.5365,36.91,1.0
167,218.62528999999998,36.91,1.0
168,219.44859,34.0,1.0
169,219.63161000000002,34.11,1.0
170,220.25452,37.01,1.0
171,220.68447,36.96,1.0
172,222.44629,37.32,1.0
173,223.48202999999998,34.62,1.0
174,224.37142999999998,37.22,1.0
175,225.03957999999997,34.42,1.0
176,226.12916,36.86,1.0
177,226.47589,36.65,1.0
178,226.96851,34.26,1.0
179,227.16646,34.07,1.0
180,227.38111,34.6,1.0
181,228.10505,36.86,1.0
182,228.45244,36.39,1.0
183,229.96729,36.8,1.0
184,231.92469,36.8,1.0
185,232.59989,34.42,1.0
186,232.92742,34.16,1.0
187,233.7436,36.8,1.0
188,234.08928999999998,36.96,1.0
189,234.49958999999998,34.59,1.0
190,235.65037,36.75,1.0
191,235.71786,36.75,1.0
192,235.91452999999998,36.7,1.0
193,237.45221,37.11,1.0
194,237.68117999999998,37.11,1.0
195,238.61435,34.16,1.0
196,239.40056,37.11,1.0
197,239.6733,36.91,1.0
198,240.26442000000003,34.38,1.0
199,240.48779,34.18,1.0
200,241.37977999999998,36.7,1.0
201,241.67992999999998,36.39,1.0
