,Unnamed: 0,time,displacement,max_or_min,displacement_linearized
5,5,3.5037199999999995,67.46,0.10582_data (3).csv,3.4722780506306794
6,6,5.456919999999998,63.95,0.10582_data (3).csv,3.3568983430279578
7,7,7.35399,62.18,0.10582_data (3).csv,3.293242207288749
8,8,9.31048,60.24,0.10582_data (3).csv,3.2184771462685173
9,9,11.12393,58.63,0.10582_data (3).csv,3.1518824539705905
10,10,13.08136,58.35,0.10582_data (3).csv,3.1398341336110893
