,Unnamed: 0,time,displacement,max_or_min,displacement_linearized
6,6,3.25267,58.52,0.31746_data (4).csv,3.261332155264861
7,7,5.20555,52.73,0.31746_data (4).csv,3.010338200533491
8,8,5.27647,52.73,0.31746_data (4).csv,3.010338200533491
9,9,7.266539999999999,49.05,0.31746_data (4).csv,2.8102615008859706
10,10,9.18238,45.38,0.31746_data (4).csv,2.5606526239459604
11,11,11.19939,44.33,0.31746_data (4).csv,2.4760561237637897
12,12,13.11577,42.27,0.31746_data (4).csv,2.2858724409018913
