,Unnamed: 0,time,displacement,max_or_min,displacement_linearized
6,6,3.8248,55.74,0.63491_data (1).csv,3.09217798800461
7,7,5.8800300000000005,46.07,0.63491_data (1).csv,2.5140605117527013
8,8,8.06259,41.2,0.63491_data (1).csv,2.0129004769785936
9,9,10.12964,39.12,0.63491_data (1).csv,1.6873237020468577
10,10,12.18762,38.04,0.63491_data (1).csv,1.46441120429485
11,11,14.313020000000002,37.16,0.63491_data (1).csv,1.2369227292594158
