,Unnamed: 0,time,displacement,max_or_min,displacement_linearized
2,2,1.74188,57.77,0.31746_data (3).csv,3.2085263939363124
3,3,3.677,52.11,0.31746_data (3).csv,2.9487768466706488
4,4,5.74845,48.35,0.31746_data (3).csv,2.7293287650561004
5,5,7.68098,45.26,0.31746_data (3).csv,2.5041043967741556
6,6,9.63653,43.59,0.31746_data (3).csv,2.357319318437739
7,7,11.61209,42.22,0.31746_data (3).csv,2.2183986497998047
8,8,13.58283,41.63,0.31746_data (3).csv,2.1520643092186114
