,Unnamed: 0,time,displacement,max_or_min,displacement_linearized
6,6,4.8263717680000005,67.78,0.10582_data (1).csv,3.4891497433254584
7,7,6.7109483270000005,65.21,0.10582_data (1).csv,3.407447246607886
8,8,8.648223975,63.25,0.10582_data (1).csv,3.340317336420461
9,9,10.53760538,60.93,0.10582_data (1).csv,3.254555008166042
10,10,12.45524917,59.5,0.10582_data (1).csv,3.197778149148483
11,11,14.42348156,57.85,0.10582_data (1).csv,3.127991492193119
