,Unnamed: 0,time,displacement,max_or_min,displacement_linearized
0,0,1.24917,56.72,0.5291_data (3).csv,3.1225134864371524
1,1,3.4316800000000005,48.28,0.5291_data (3).csv,2.6576948952114643
2,2,5.48928,44.31,0.5291_data (3).csv,2.3315002519061876
3,3,7.5492,41.51,0.5291_data (3).csv,2.0140189774612622
4,4,9.3588,39.23,0.5291_data (3).csv,1.651226979689479
5,5,9.56831,39.33,0.5291_data (3).csv,1.6702267761549743
6,6,11.58281,38.45,0.5291_data (3).csv,1.48916060519134
7,7,13.602479999999998,38.45,0.5291_data (3).csv,1.48916060519134
